id,canonicalSmiles,inchiKey,drugType,blackBoxWarning,name,yearOfFirstApproval,maximumClinicalTrialPhase,parentId,hasBeenWithdrawn,isApproved,tradeNames,synonyms,crossReferences,childChemblIds,linkedDiseases,linkedTargets,description
CHEMBL4297701,,,Unknown,False,BIO-11006,,2.0,,False,False,[],['BIO-11006' 'Bio-11006'],,,"{'rows': array(['EFO_0000341', 'EFO_0003060', 'MONDO_0100130'], dtype=object), 'count': 3}",[ENSG00000277443],Unknown drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL4297842,,,Antibody,False,TOMUZOTUXIMAB,,2.0,,False,False,[],['Tomuzotuximab'],,,"{'rows': array(['EFO_0000616'], dtype=object), 'count': 1}",[ENSG00000146648],Antibody drug with a maximum clinical trial phase of II and has 1 investigational indication.
CHEMBL4298172,O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1,XKUZMIUSBMCVPP-UHFFFAOYSA-N,Small molecule,False,SOTICLESTAT,,3.0,,False,False,[],['OV-935' 'OV935' 'Soticlestat' 'TAK-935' 'TAK935'],"[('USAN', array(['https://searchusan.ama-assn.org/finder/usan/search/SOTICLESTAT/relevant/1/'],
      dtype=object))]",,"{'rows': array(['EFO_1001998', 'MONDO_0016532', 'HP_0001250', 'EFO_0001421',
       'EFO_0000474'], dtype=object), 'count': 5}",[ENSG00000036530],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 5 investigational indications.
CHEMBL490665,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,DJSFYNINGIMKAG-FQJQBBMWSA-N,Small molecule,False,NALFURAFINE HYDROCHLORIDE,2009.0,4.0,CHEMBL267495,False,True,[],"['Nalfurafine hcl' 'Nalfurafine hydrochloride' 'Nopicor' 'Remitch'
 'TRK-820']",,,"{'rows': array(['EFO_0003884', 'EFO_0001421'], dtype=object), 'count': 2}",[ENSG00000082556],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2009 and has 2 investigational indications.
CHEMBL5314407,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1.[Na+].[Na+],HXINDCTZKGGRDE-JPKZNVRTSA-L,Small molecule,False,ARQ-736,,1.0,CHEMBL5316167,False,False,[],['ARQ-736' 'Arq 736' 'Arq-736'],,,"{'rows': array(['EFO_0000616'], dtype=object), 'count': 1}","[ENSG00000132155,ENSG00000157764]",Small molecule drug with a maximum clinical trial phase of I and has 1 investigational indication.
CHEMBL563,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-UHFFFAOYSA-N,Small molecule,True,FLURBIPROFEN,1986.0,4.0,,False,True,"['Ansaid' 'Cebutid' 'Flurbiprofen' 'Froben' 'Froben sr' 'Strefen'
 'Transact']","['BTS 18,322' 'BTS-18322' 'Flubiprofen' 'Flurbiprofen' 'NSC-757037'
 'Ocufen' 'U-27,182' 'U-27182']","[('DailyMed', array(['flurbiprofen'], dtype=object)), ('PubChem', array(['144204098', '144212670', '174007327', '26747178', '49732000',
       '520771', '855731', '860839'], dtype=object)), ('Wikipedia', array(['Flurbiprofen'], dtype=object)), ('drugbank', array(['DB00712'], dtype=object)), ('chEBI', array(['5130'], dtype=object))]",['CHEMBL3989754' 'CHEMBL1200990'],"{'rows': array(['HP_0003419', 'MONDO_0044970', 'EFO_0005752', 'EFO_0000649',
       'EFO_0000685', 'HP_0000616', 'EFO_0000764', 'MONDO_0002258',
       'EFO_0003843', 'HP_0003326', 'MONDO_0005148', 'HP_0002829',
       'EFO_0003931', 'EFO_0005755', 'EFO_0004272'], dtype=object), 'count': 15}","[ENSG00000073756,ENSG00000095303]",Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1986 and has 5 approved and 10 investigational indications. This drug has a black box warning from the FDA.
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,BFPYWIDHMRZLRN-SLHNCBLASA-N,Small molecule,False,ETHINYL ESTRADIOL,2001.0,4.0,,False,True,['Estinyl' 'Etinestryl' 'Feminone' 'Follicoral' 'Lynoral'],"['17-ethinylestradiol' '17alpha-ethinylestradiol' 'Enovid' 'Enovid-E'
 'Ethinyl Estradiol' 'Ethinyl estradiol' 'Ethinylestradiol'
 'Ethinylestradiolum' 'Ethinyloestradiol' 'Ethynylestradiol' 'Ginestrene'
 'NSC-10973' 'Norinyl' 'Ovulen' 'Ovulen-21' 'Ovulen-28']","[('DailyMed', array(['ethinyl%20estradiol'], dtype=object)), ('PubChem', array(['144204698', '144208489', '144210731', '170464983', '26753042',
       '76025'], dtype=object)), ('TG-GATEs', array(['55'], dtype=object)), ('drugbank', array(['DB00977'], dtype=object)), ('chEBI', array(['4903'], dtype=object))]",,"{'rows': array(['EFO_0000660', 'EFO_0005924', 'MONDO_0005148', 'HP_0100608',
       'HP_0100607', 'MONDO_0009061', 'EFO_0000616', 'EFO_0010269',
       'MONDO_0004992', 'HP_0000938', 'MONDO_0002050', 'EFO_0008560',
       'EFO_1000710', 'EFO_0003047', 'MONDO_0019499', 'MONDO_0007254',
       'MONDO_0011962', 'EFO_0003882', 'EFO_0003894', 'MONDO_0004169',
       'EFO_0000764', 'MONDO_0005277', 'EFO_0004220', 'EFO_0009006',
       'MONDO_0018075', 'EFO_0000095', 'EFO_0004239', 'EFO_1001249',
       'EFO_0005204', 'EFO_0000180', 'EFO_0002950', 'MONDO_0005351'],
      dtype=object), 'count': 32}",[ENSG00000091831],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2001 and has 3 approved and 29 investigational indications.
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,Small molecule,True,RALOXIFENE,1997.0,4.0,,False,True,[],"['Eviden' 'Evista' 'J22.982B' 'Keoxifene' 'LY-139481' 'NSC-747974'
 'Raloxifene' 'Raloxiphene' 'Raxeto']","[('PubChem', array(['104171230', '11111733', '11111734', '144209801', '174007256',
       '26755239', '50105675', '90341181'], dtype=object)), ('Wikipedia', array(['Raloxifene'], dtype=object)), ('drugbank', array(['DB00481'], dtype=object)), ('chEBI', array(['8772'], dtype=object))]",['CHEMBL1116'],"{'rows': array(['GO_0042697', 'MONDO_0007254', 'EFO_0003854', 'HP_0100543',
       'MONDO_0004975', 'EFO_0000660', 'EFO_0000673', 'EFO_0003882',
       'EFO_0003882', 'EFO_0005411', 'EFO_0000673', 'MONDO_0011962',
       'EFO_0000694', 'MONDO_0007254', 'HP_0000938', 'MONDO_0005090',
       'EFO_0003854'], dtype=object), 'count': 17}",[ENSG00000140009],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1997 and has 3 approved and 14 investigational indications. This drug has a black box warning from the FDA.
CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,DUGOZIWVEXMGBE-CHWSQXEVSA-N,Small molecule,False,DEXMETHYLPHENIDATE,,4.0,,False,True,[],['Dexmethylphenidate' 'Methylphenidate d-threo-form'],"[('Wikipedia', array(['Dexmethylphenidate'], dtype=object)), ('drugbank', array(['DB06701'], dtype=object)), ('chEBI', array(['51860'], dtype=object))]",['CHEMBL904'],"{'rows': array(['EFO_0003888', 'EFO_0003888'], dtype=object), 'count': 2}","[ENSG00000142319,ENSG00000103546]",Small molecule drug with a maximum clinical trial phase of IV (across all indications) and is indicated for attention deficit hyperactivity disorder.
CHEMBL877,NC[C@H]1CC[C@H](C(=O)O)CC1,GYDJEQRTZSCIOI-LJGSYFOKSA-N,Small molecule,False,TRANEXAMIC ACID,1986.0,4.0,,False,True,"['Cyklo-f heavy period relief' 'Cyklokapron' 'Exacyl' 'Lysteda'
 'Menstralite' 'Tranexamic acid']","['Amcha' 'CL 65336' 'CL-65336' 'CL65336' 'Cyclo-f' 'Cyclocapron'
 'Cyclokapron' 'Espercil' 'Femstrual' 'Haematrix' 'LB-1148' 'LB1148'
 'NSC-291305' 'RP-18429' 'Rikavarin' 'TRANS AMCHA' 'TRANS-AMCHA'
 'Tranexamic acid' 'Trans AMCHA' 'Transamin']","[('DailyMed', array(['tranexamic%20acid'], dtype=object)), ('Wikipedia', array(['Tranexamic_acid'], dtype=object)), ('drugbank', array(['DB00302'], dtype=object)), ('chEBI', array(['48669'], dtype=object))]",,"{'rows': array(['HP_0003418', 'EFO_0004273', 'EFO_0009579', 'EFO_1000391',
       'EFO_0009516', 'MONDO_0007254', 'EFO_0006834', 'MONDO_0004992',
       'EFO_0005669', 'EFO_0000731', 'EFO_0000546', 'EFO_0004272',
       'HP_0100806', 'MONDO_0005178', 'EFO_0001645', 'EFO_0007440',
       'EFO_1000999', 'EFO_0004214', 'MONDO_0010602', 'MP_0001914',
       'MONDO_0021148', 'EFO_0001642', 'EFO_0003843', 'MONDO_0044881',
       'EFO_0000756', 'MONDO_0008315', 'MONDO_0043510', 'EFO_0003895',
       'EFO_0004710', 'EFO_1001792', 'EFO_1000350', 'EFO_0003833',
       'MONDO_0016642', 'MP_0001845', 'HP_0002239', 'EFO_0003931',
       'EFO_0003963', 'EFO_0004198', 'EFO_0007442', 'HP_0000132',
       'HP_0031273', 'EFO_0009314', 'MONDO_0004567', 'EFO_0004616',
       'EFO_0004284', 'EFO_0010680', 'EFO_0000713', 'EFO_0000326',
       'MONDO_0019623', 'MONDO_0001187', 'HP_0003040', 'EFO_0000272',
       'EFO_1001178', 'HP_0008419', 'HP_0002105', 'EFO_0005251',
       'EFO_0003964', 'MONDO_0019180', 'MONDO_0100096', 'EFO_1001801',
       'HP_0001873'], dtype=object), 'count': 61}",[ENSG00000122194],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1986 and has 3 approved and 58 investigational indications.
CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,XEAOPVUAMONVLA-QGZVFWFLSA-N,Small molecule,False,AVAGACESTAT,,2.0,,False,False,[],"['Avagacestat' 'BMS 708163' 'BMS-708163' 'BMS-708163-01' 'BMS-70816301'
 'BMS708163']","[('drugbank', array(['DB11893'], dtype=object))]",,"{'rows': array(['MONDO_0004975'], dtype=object), 'count': 1}","[ENSG00000117362,ENSG00000205155,ENSG00000138613,ENSG00000080815,ENSG00000162736,ENSG00000143801]",Small molecule drug with a maximum clinical trial phase of II and has 1 investigational indication.
CHEMBL119549,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1ccc(-c2nnn[nH]2)cc1,VXEBMQZDPONDFB-UHFFFAOYSA-N,Small molecule,False,ANDOLAST,,2.0,,False,False,[],['Andolast' 'Cr2039'],,,,[ENSG00000156113],Small molecule drug with a maximum clinical trial phase of II.
CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,MUQNGPZZQDCDFT-JNQJZLCISA-N,Small molecule,False,HALCINONIDE,1974.0,4.0,,False,True,['Halog' 'Halog-e'],['Halcinonide' 'NSC-758413' 'SO 18566' 'SO-18566' 'SQ 18566' 'SQ-18566'],"[('DailyMed', array(['halcinonide'], dtype=object)), ('PubChem', array(['144204081', '170465389', '56463097'], dtype=object)), ('Wikipedia', array(['Halcinonide'], dtype=object)), ('drugbank', array(['DB06786'], dtype=object))]",,"{'rows': array(['EFO_0000701'], dtype=object), 'count': 1}",[ENSG00000113580],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1974 and is indicated for skin disease.
CHEMBL1200914,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,ZZIZZTHXZRDOFM-XFULWGLBSA-N,Small molecule,False,TAMSULOSIN HYDROCHLORIDE,1997.0,4.0,CHEMBL836,False,True,"['Alphacard mr' 'Bazetham mr' 'Contiflo xl' 'Cositam xl' 'Diffundox'
 'Faramsil' 'Flectone xl' 'Flomax' 'Flomax mr' 'Flomax relief mr'
 'Flomaxtra xl' 'Galebon' 'Losinate mr' 'Maxtron' 'Morvesin xl' 'Omnic mr'
 'Pamsvax xl' 'Petyme' 'Pinexel pr' 'Prosurin xl' 'Stronazon' 'Tabphyn mr'
 'Tamfrex xl' 'Tamsulosin hydrochloride' 'Tamurex']","['Harnal' 'LY-253351' 'LY253351' 'R-(-)-YM-12617' 'Tamsulosin hcl'
 'Tamsulosin hydrochloride' 'YM-12617-1' 'YM-617' 'YM617']","[('DailyMed', array(['tamsulosin%20hydrochloride'], dtype=object)), ('PubChem', array(['144205999', '170464826'], dtype=object)), ('chEBI', array(['9399'], dtype=object))]",,"{'rows': array(['HP_0000016', 'EFO_0000284', 'EFO_0005323', 'EFO_0000537',
       'HP_0000011', 'EFO_0003830', 'EFO_0001663'], dtype=object), 'count': 7}","[ENSG00000120907,ENSG00000171873,ENSG00000170214]",Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1997 and is indicated for benign prostatic hyperplasia and prostate carcinoma and has 5 investigational indications.
CHEMBL1201528,,,Protein,False,VASOPRESSIN TANNATE,1982.0,4.0,,False,True,['Pitressin tannate'],['Vasopressin tannate'],,,,"[ENSG00000198049,ENSG00000166148,ENSG00000126895]",Protein drug with a maximum clinical trial phase of IV that was first approved in 1982.
CHEMBL1208155,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,HEAUOKZIVMZVQL-VWLOTQADSA-N,Small molecule,False,ELAGOLIX,2018.0,4.0,,False,True,[],['Elagolix' 'NBI-56418'],"[('drugbank', array(['DB11979'], dtype=object))]",['CHEMBL502182'],"{'rows': array(['EFO_0000660', 'EFO_0001065', 'EFO_0001065'], dtype=object), 'count': 3}",[ENSG00000109163],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2018 and is indicated for endometriosis and has 2 investigational indications.
CHEMBL1756,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,ADFOJJHRTBFFOF-RBRWEJTLSA-N,Small molecule,False,ESTRAMUSTINE PHOSPHATE,1981.0,4.0,,False,True,['Estracyt'],"['Estramustine 17-(dihydrogen phosphate)' 'Estramustine phosphate'
 'Ls 299' 'Ls-299' 'NSC-89199']","[('PubChem', array(['144206584'], dtype=object)), ('drugbank', array(['DB14674'], dtype=object)), ('chEBI', array(['68643'], dtype=object))]",['CHEMBL1200721'],"{'rows': array(['MONDO_0008315', 'EFO_0000673', 'MONDO_0008315', 'EFO_0000574',
       'MONDO_0002367', 'MONDO_0007254', 'EFO_0000313'], dtype=object), 'count': 7}",[ENSG00000140009],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1981 and is indicated for carcinoma and has 6 investigational indications.
CHEMBL2017179,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,IHIUGIVXARLYHP-YBXDKENTSA-N,Small molecule,False,EVACETRAPIB,,3.0,,False,False,[],['Evacetrapib' 'LY-2484595' 'LY2484595'],"[('Wikipedia', array(['Evacetrapib'], dtype=object)), ('drugbank', array(['DB11655'], dtype=object))]",,"{'rows': array(['EFO_0000319', 'HP_0003124', 'MONDO_0021187', 'Orphanet_309005'],
      dtype=object), 'count': 4}",[ENSG00000087237],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 4 investigational indications.
CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,LKAJKIOFIWVMDJ-IYRCEVNGSA-N,Small molecule,False,STANOZOLOL,1962.0,4.0,,False,True,['Stromba' 'Tevabolin' 'Winstrol'],"['Androstanazol' 'Androstanazole' 'NSC-233046' 'NSC-43193' 'Stanozolol'
 'Stanozolol ciii' 'WIN 14833' 'WIN-14833' 'Winstrol' 'Winstrol Depot']","[('PubChem', array(['170465251'], dtype=object)), ('drugbank', array(['DB06718'], dtype=object)), ('chEBI', array(['9249'], dtype=object))]",,"{'rows': array(['EFO_0000198'], dtype=object), 'count': 1}",[ENSG00000169083],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1962 and has 1 investigational indication.
CHEMBL2104745,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,HIUPRQPBWVEQJJ-UHFFFAOYSA-N,Small molecule,False,PAGOCLONE,,2.0,,False,False,[],['CI-1043' 'IP 456' 'IP-456' 'Pagoclone' 'RP 62955' 'RP-62955'],"[('drugbank', array(['DB04903'], dtype=object))]",,"{'rows': array(['EFO_0803321', 'HP_0025268'], dtype=object), 'count': 2}","[ENSG00000022355,ENSG00000145864,ENSG00000113327,ENSG00000166206,ENSG00000109158,ENSG00000182256,ENSG00000268089,ENSG00000011677,ENSG00000094755,ENSG00000187730,ENSG00000163285,ENSG00000163288,ENSG00000102287,ENSG00000151834,ENSG00000186297,ENSG00000145863]",Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 2 investigational indications.
CHEMBL2106798,CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,CLUKHUGGXSIGRX-UHFFFAOYSA-N,Small molecule,False,NERAMEXANE MESYLATE,,3.0,CHEMBL2110954,False,False,[],['Neramexane mesilate' 'Neramexane mesylate'],,,"{'rows': array(['HP_0000360'], dtype=object), 'count': 1}","[ENSG00000176884,ENSG00000183454,ENSG00000273079,ENSG00000105464,ENSG00000116032,ENSG00000161509,ENSG00000198785,ENSG00000174343,ENSG00000129749]",Small molecule drug with a maximum clinical trial phase of III and has 1 investigational indication.
CHEMBL2108035,,,Unknown,True,INCOBOTULINUMTOXINA,2010.0,4.0,,False,True,[],['Incobotulinumtoxina' 'RTI-150' 'RTI150'],,,"{'rows': array(['HP_0025267', 'EFO_0003108', 'HP_0012076', 'EFO_0003843',
       'MONDO_0005180', 'EFO_0004191', 'EFO_0003877', 'HP_0000473',
       'MONDO_0000396', 'MONDO_0003441', 'EFO_1001219', 'EFO_0000712',
       'MONDO_0011728', 'Orphanet_93955', 'HP_0001257', 'HP_0001337',
       'EFO_1000783', 'EFO_1000781', 'EFO_1000760'], dtype=object), 'count': 19}",[ENSG00000132639],Unknown drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2010 and has 18 investigational indications. This drug has a black box warning from the FDA.
CHEMBL3707223,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1.[Br-],FIAFMTCUJCWADZ-JOFREBOKSA-M,Small molecule,False,SOFPIRONIUM BROMIDE,,3.0,CHEMBL3707224,False,False,[],['BBI-4000' 'Sofpironium bromide'],,,"{'rows': array(['HP_0000975'], dtype=object), 'count': 1}","[ENSG00000133019,ENSG00000180720,ENSG00000168539,ENSG00000181072,ENSG00000184984]",Small molecule drug with a maximum clinical trial phase of III and has 1 investigational indication.
CHEMBL3989682,CN(CP(=O)(O)O)c1cc([N+](=O)[O-])cc2[nH]c(=O)c(=O)[nH]c12,DDOAQMGXVXFNSH-UHFFFAOYSA-N,Small molecule,False,BECAMPANEL,,2.0,,False,False,[],['AMP-397' 'AMP397' 'Becampanel'],,,,"[ENSG00000152578,ENSG00000125675,ENSG00000120251,ENSG00000155511]",Small molecule drug with a maximum clinical trial phase of II.
CHEMBL4297333,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,JGGNOCUEWOGWPL-MUUNZHRXSA-N,Small molecule,False,VB-201,,2.0,,False,False,[],['Vb 201' 'Vb-201'],"[('drugbank', array(['DB15259'], dtype=object))]",,"{'rows': array(['EFO_0000676', 'EFO_0000729', 'MONDO_0100096'], dtype=object), 'count': 3}","[ENSG00000137462,ENSG00000170458]",Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL4297951,,,Unknown,False,COAGULATION FACTOR X HUMAN,2016.0,4.0,,False,True,['Coagadex'],"['Coagulation factor x' 'Coagulation factor x human'
 'Coagulation factor x, human' 'Factor x' 'Human coagulation factor x'
 'Human factor x']","[('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/coagadex'],
      dtype=object))]",,"{'rows': array(['MP_0001914', 'MONDO_0002247'], dtype=object), 'count': 2}",[ENSG00000126218],Unknown drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2016 and is indicated for hemorrhage and factor x deficiency.
CHEMBL4297987,,,Antibody drug conjugate,False,ENAPOTAMAB VEDOTIN,,2.0,,False,False,[],['Axl-107-mmae' 'Enapotamab vedotin' 'Humax axl adc' 'Humax-axl-adc'],,,,"[ENSG00000188229,ENSG00000101162,ENSG00000198033,ENSG00000127824,ENSG00000258947,ENSG00000167552,ENSG00000104833,ENSG00000261456,ENSG00000196230,ENSG00000123416,ENSG00000167553,ENSG00000152086,ENSG00000137267,ENSG00000137285,ENSG00000176014,ENSG00000167601]",Antibody drug conjugate drug with a maximum clinical trial phase of II.
CHEMBL4594265,,,Oligonucleotide,False,GIVOSIRAN SODIUM,2019.0,4.0,,False,True,['Givlaari'],[],"[('DailyMed', array(['givosiran%20sodium'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/givlaari'],
      dtype=object))]",,"{'rows': array(['Orphanet_95157', 'EFO_0001421'], dtype=object), 'count': 2}",[ENSG00000023330],Oligonucleotide drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2019 and is indicated for acute hepatic porphyria and liver disease.
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,XQVVPGYIWAGRNI-JOCHJYFZSA-N,Small molecule,False,BI-2536,,2.0,,False,False,[],['BI-2536' 'BI2536' 'Bi 2536' 'Bi-2536'],,,"{'rows': array(['EFO_0000574', 'EFO_0000222', 'EFO_0000616', 'EFO_0003860',
       'EFO_0003060', 'EFO_0000673', 'EFO_0000702'], dtype=object), 'count': 7}",[ENSG00000166851],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 7 investigational indications.
CHEMBL571546,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,HUNGUWOZPQBXGX-UHFFFAOYSA-N,Small molecule,False,TIRBANIBULIN,2020.0,4.0,,False,True,['Klisyri'],['KX-01' 'KX-2-391' 'KX-2391' 'KX2-391' 'KX2391' 'Kx2-391' 'Tirbanibulin'],"[('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/klisyri'],
      dtype=object)), ('PubChem', array(['164339429'], dtype=object)), ('USAN', array(['https://searchusan.ama-assn.org/finder/usan/search/TIRBANIBULIN/relevant/1/'],
      dtype=object)), ('drugbank', array(['DB06137'], dtype=object))]",['CHEMBL4594279'],"{'rows': array(['EFO_0000574', 'EFO_0000222', 'EFO_0000616', 'EFO_0004193',
       'EFO_0002496', 'EFO_0000616', 'MONDO_0008315'], dtype=object), 'count': 7}",[ENSG00000197122],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2020 and is indicated for actinic keratosis and has 5 investigational indications.
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CVWXJKQAOSCOAB-UHFFFAOYSA-N,Small molecule,True,QUIZARTINIB,2023.0,4.0,,False,True,[],['AC-010220' 'AC-220' 'AC010220' 'AC220' 'ASP-2689' 'Ac-220' 'Quizartinib'],"[('PubChem', array(['137275856'], dtype=object)), ('drugbank', array(['DB12874'], dtype=object)), ('chEBI', array(['90217'], dtype=object))]",['CHEMBL2105709'],"{'rows': array(['EFO_0001421', 'EFO_0000220', 'EFO_0000198', 'EFO_0000222',
       'EFO_0000222', 'EFO_0000616'], dtype=object), 'count': 6}","[ENSG00000122025,ENSG00000157404,ENSG00000182578,ENSG00000165731,ENSG00000113721,ENSG00000134853]",Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2023 and is indicated for acute myeloid leukemia and has 5 investigational indications. This drug has a black box warning from the FDA.
